myPOS Software Solutions (PVT) LTD,6.879799,79.895844,Office,Professional & Other Places,143,4
Keells Super,6.888701,79.902642,Convenience Store,Shop & Service,593,181
Cargills Food City,6.882779,79.901666,Supermarket,Shop & Service,227,94
Sizzler,6.888026,79.902497,Fast Food Restaurant,Food,21,9
OnBit Labs,6.887791,79.902639,Tech Startup,Professional & Other Places,24,2
Kotte Raja Maha Viharaya,6.881414,79.904367,Temple,Professional & Other Places,124,64
New Styles London,6.885456,79.902102,Clothing Store,Shop & Service,18,4
Romano Italian kitchen,6.887819,79.902617,Italian Restaurant,Food,21,16
Perera and Sons,6.883732,79.901880,Bakery,Food,346,129
Laugfs Supermarket,6.883595,79.901896,Supermarket,Shop & Service,23,19
Pita Kotte Singer Plus Building,6.884121,79.901848,Electronics Store,Shop & Service,3,3
Sirikotha UNP Office,6.884835,79.902223,Office,Professional & Other Places,128,56
Rajamaha Viharaya,6.881464,79.904405,Temple,Professional & Other Places,52,29
Sampath bank,6.884339,79.901939,Bank,Shop & Service,73,27
Dr. Champa Cooray - Family Clinic,6.883989,79.904875,Bank,Shop & Service,23,8
Ananda Sastralaya ground,6.884634,79.908303,Playground,Outdoors & Recreation,66,26
National Salon,6.883890,79.901688,Salon / Barbershop,Shop & Service,5,3
St.thomas's college church,6.882462,79.901590,Church,Professional & Other Places,13,7
HealthGuard Pharmacy,6.884058,79.901223,Pharmacy,Shop & Service,144,45
The Fab,6.883987,79.901502,Café,Food,26,21
Gajanayaka Fruit & Sweet Centre,6.883190,79.901825,Juice Bar,Food,31,15
Dialog Arcade,6.883367,79.901863,Financial or Legal Service,Shop & Service,8,6
CadenzaIT,6.884845,79.908264,Office,Professional & Other Places,68,11
Gayan Learners,6.886110,79.902060,Automotive Shop,Shop & Service,9,2
Keels Super,6.883560,79.909724,Convenience Store,Shop & Service,323,130
Mr Kottu,6.883122,79.912014,Burger Joint,Food,82,40
Parliament of Sri Lanka,6.886890,79.918842,Capitol Building,Professional & Other Places,327,160
Ajith Food Center,6.883925,79.908893,Restaurant,Food,175,73
Inoka salon,6.884872,79.909729,Salon / Barbershop,Shop & Service,18,6
Sampath Bank,6.888456,79.909368,Bank,Shop & Service,12,6
Bird Park,6.881501,79.915731,Park,Outdoors & Recreation,83,23
Seven Eleven Hotel,6.883525,79.911118,Asian Restaurant,Food,8,7
National Child Protection Authority,6.881012,79.916852,Government Building,Professional & Other Places,214,8
Ceypetco,6.881162,79.913851,Gas Station,Shop & Service,10,6
Jithro Communication,6.884797,79.908784,Miscellaneous Shop,Shop & Service,8,5
R.D.S. Motor Engineers,6.882339,79.914665,Gas Station,Shop & Service,23,13
Isuru Devapriya Play Ground,6.880258,79.914062,Playground,Outdoors & Recreation,3,2
Romano Restaurante,6.883318,79.910538,Italian Restaurant,Food,32,14
Annex,6.881042,79.912560,Residential Building (Apartment / Condo),Residence,78,4
Baddagana Public Library,6.886225,79.909281,Library,Professional & Other Places,80,16
Sera Idea (Pvt) Ltd,6.879882,79.915248,Advertising Agency,Professional & Other Places,3,2
OSMO fitness,6.885857,79.925739,Gym / Fitness Center,Outdoors & Recreation,93,4
Janakala Kendraya,6.890200,79.921607,Garden,Outdoors & Recreation,64,49
KFC,6.889208,79.929258,Fried Chicken Joint,Food,633,261
Rasavimana,6.889128,79.929050,Business Service,Shop & Service,8,5
Sampath Bank - Pelawatte,6.889057,79.929739,Bank,Shop & Service,115,50
Drive and Shine,6.881097,79.934581,Car Wash,Shop & Service,60,27
Expographics,6.888170,79.931668,Bookstore,Shop & Service,165,82
LIBERTY  RESTAURANT & BAR,6.882017,79.933838,Pub,Nightlife Spot,33,9
Commercial Bank ATM,6.888721,79.927963,Bank,Shop & Service,29,16
Silver Spoon Restaurant,6.888630,79.930302,Bar,Nightlife Spot,61,40
lasantha tyre traders,6.883377,79.933116,Automotive Shop,Shop & Service,29,16
St John Catholic Music Center,6.886357,79.930265,Karaoke Bar,Nightlife Spot,15,7
Salon Michelle,6.881761,79.933953,Salon / Barbershop,Shop & Service,6,6
ITN,6.884167,79.941253,Building,Professional & Other Places,229,86
Jayawadanagama,6.887301,79.940292,Housing Development,Residence,98,24
Wickramasinghepura,6.882661,79.938887,General Travel,Travel & Transport,400,92
Chill Pool Parlour,6.881538,79.935893,Pool Hall,Arts & Entertainment,13,4
Yoland Collection,6.884605,79.934687,Women's Store,Shop & Service,3,3
New Susil Motors,6.883284,79.940434,Automotive Shop,Shop & Service,4,2
Mahinda College,6.885254,79.941701,High School,Professional & Other Places,2,2
Maithree Dharmayathanaya,6.890105,79.940395,Buddhist Temple,Professional & Other Places,2,2
D STUDIO CMB | Advertising,6.881539,79.938565,Design Studio,Shop & Service,49,6
Chiththa Vivekaashramaya,6.881854,79.940062,Temple,Professional & Other Places,17,7
seven eleven,6.879775,79.941455,Hotel,Travel & Transport,7,7
Flames,6.890742,79.939680,Fast Food Restaurant,Food,7,6
City home for the Elders and Children,6.884654,79.939843,Residential Building (Apartment / Condo),Residence,3,3
Brooklyn Range,6.887502,79.937663,Building,Professional & Other Places,13,9
government Analists Department,6.889537,79.935275,Building,Professional & Other Places,2,2
Malay Mongolian Food Centre,6.885984,79.936428,Mongolian Restaurant,Food,4,3
Laughfs Supermarket Hokandara,6.880383,79.959896,Market,Shop & Service,24,17
Hokandara Junction,6.880177,79.959109,General Travel,Travel & Transport,204,87
Hokandara 689 Bus stop,6.880376,79.959284,Bus Line,Travel & Transport,23,8
Welform Fitness Centre,6.887988,79.966714,Gym / Fitness Center,Outdoors & Recreation,279,13
"Parakrama Mawatha, Hokandara",6.882736,79.964806,Road,Travel & Transport,18,3
Visula Nidahasa,6.882599,79.975825,Asian Restaurant,Food,35,12
Southern Highway- Athurugiriya Entry,6.883553,79.977660,Road,Travel & Transport,24,18
Nisaco Furniture,6.880919,79.983652,Furniture / Home Store,Shop & Service,22,15
Pizza Hut,6.879766,79.985126,Pizza Place,Food,47,24
ICG,6.885096,79.984307,Non-Profit,Professional & Other Places,52,3
Pore,6.881575,79.982314,General Travel,Travel & Transport,65,26
Millennium city,6.887131,79.994323,Housing Development,Residence,831,156
Keells Super,6.889639,79.996049,Residential Building (Apartment / Condo),Residence,3,2
Samroe Reception Hall,6.879670,80.029961,Club House,Professional & Other Places,2,2
Savoy 3D Cinema,6.879211,79.859608,Movie Theater,Arts & Entertainment,9717,3569
Marine Drive - Wellawatte,6.874539,79.858183,Road,Travel & Transport,229,51
KFC,6.878233,79.856958,Fried Chicken Joint,Food,1886,1063
Global Towers,6.877772,79.857139,Hotel,Travel & Transport,1274,652
Wellawatte Railway Station,6.875378,79.857571,Train Station,Travel & Transport,1863,395
Orchard Shopping Complex,6.878929,79.860076,Women's Store,Shop & Service,503,219
Yatch Cabin,6.877683,79.857095,Fast Food Restaurant,Food,558,197
Rio Ice Cream,6.874390,79.857948,Ice Cream Shop,Food,2192,1148
Hameedia,6.878284,79.860048,Clothing Store,Shop & Service,1704,878
Prasanna Money Exchange,6.877867,79.860387,Financial or Legal Service,Shop & Service,2042,570
Wellawatte Bus Stop,6.873990,79.861366,Bus Stop,Travel & Transport,4002,742
NOLIMIT Image,6.876726,79.860475,Clothing Store,Shop & Service,1530,745
W A De Silva Mw,6.875679,79.861016,Road,Travel & Transport,162,27
Gym - Global Tower Hotel,6.877651,79.857111,College Gym,College & University,35,9
Kandoori Halal Restaurant,6.878465,79.858063,Indian Restaurant,Food,752,404
asian international academy,6.874455,79.861208,College Academic Building,College & University,87,4
The Excellency,6.879279,79.859436,Other Event,Event,192,145
Wellawatte Jumma Masjid,6.876529,79.860683,Mosque,Professional & Other Places,2669,331
HSBC,6.878139,79.860284,Bank,Shop & Service,880,339
Kinross Ave,6.875275,79.860005,Road,Travel & Transport,41,9
Swimming Pool - Global Tower,6.877641,79.857330,Pool,Outdoors & Recreation,53,24
That Cafe in Colombo,6.875515,79.861161,Café,Food,448,330
7 To 11,6.878183,79.860212,Asian Restaurant,Food,30,15
Hotel de Pilawoos,6.876639,79.861416,Indian Restaurant,Food,25,21
Seven Eleven Restaurant,6.878050,79.860070,Sri Lankan Restaurant,Food,561,218
Supun Arcade,6.876036,79.860542,Building,Professional & Other Places,479,278
Grand Pila,6.877730,79.860563,Asian Restaurant,Food,172,106
Meriton Apartments 1/1,6.877823,79.859758,Residential Building (Apartment / Condo),Residence,23,6
Oasis Residencies,6.878387,79.868739,Residential Building (Apartment / Condo),Residence,27,9
Dean's Kitchen,6.878116,79.869188,Fast Food Restaurant,Food,9,9
A & D Advertising,6.878244,79.868597,Design Studio,Shop & Service,30,5
Al Maqbool Trust Masjid,6.877342,79.867481,Mosque,Professional & Other Places,189,30
Sumanadisi Bakery Pamankada,6.876635,79.865780,Food & Drink Shop,Shop & Service,99,46
Quick n Clean,6.878081,79.869411,Automotive Shop,Shop & Service,237,58
Institute For Accounting Studies (IAS),6.878916,79.869521,Student Center,College & University,243,42
Commercial Bank,6.876655,79.865392,Bank,Shop & Service,185,69
My Choice,6.878572,79.867760,Other Repair Shop,Shop & Service,5,5
Bernards,6.878698,79.869362,Men's Store,Shop & Service,199,78
"202, W.A Silvar Mawatha, Colombo 06",6.876979,79.869012,Residential Building (Apartment / Condo),Residence,275,68
homeSWYThome,6.877079,79.869243,Residential Building (Apartment / Condo),Residence,273,16
W A De. Silva & Co,6.878147,79.869548,Jewelry Store,Shop & Service,21,13
New Pettah Pharmacy,6.877358,79.869641,Pharmacy,Shop & Service,132,27
Peterson Road,6.877914,79.865704,Road,Travel & Transport,26,10
Wellawatte Drugs,6.876655,79.866617,Pharmacy,Shop & Service,117,50
Foot Comfort Kirullapona,6.877852,79.869734,Spa,Shop & Service,18,13
Pamankade Lane,6.875670,79.866896,Road,Travel & Transport,199,7
Capital Park Residencies,6.878667,79.867237,Residential Building (Apartment / Condo),Residence,9,5
The Mix Bar,6.876862,79.866097,Bar,Nightlife Spot,23,14
Majestic Apartments,6.879042,79.867043,Residential Building (Apartment / Condo),Residence,5,2
Lanka IOC Filling Station,6.874361,79.866836,Housing Development,Residence,22,18
MSN Architects and Consultants,6.877521,79.865490,Office,Professional & Other Places,6,3
W.A.Silva Mw. Mosque,6.877048,79.867730,Mosque,Professional & Other Places,8,6
Sagara Food City,6.876870,79.866475,Food Court,Food,112,40
Geveo Australasia,6.877268,79.880649,Office,Professional & Other Places,427,18
Kirillapone Jumma Masjid,6.875805,79.880567,Mosque,Professional & Other Places,1143,163
Visni (Pvt) Ltd,6.880015,79.879758,Office,Professional & Other Places,170,18
OpenArc Systems Management (Pvt) Ltd.,6.877927,79.876997,Office,Professional & Other Places,447,30
Highlevel Road - Kirulapone,6.878124,79.876439,Road,Travel & Transport,1237,241
Siebel Avenue Bus Stop 138,6.877295,79.880676,Bus Station,Travel & Transport,769,119
Siebel Avenue,6.877941,79.879643,Road,Travel & Transport,99,16
High Level Road,6.880015,79.879802,Road,Travel & Transport,53,22
CameraLK Store,6.877365,79.879295,Camera Store,Shop & Service,297,175
Keels Super,6.877196,79.877855,Grocery Store,Shop & Service,90,64
Spotless Laundary - Kirulaponne,6.878415,79.876193,Laundry Service,Shop & Service,10,7
Kirillapona Bus Halt,6.878302,79.876362,Bus Stop,Travel & Transport,455,107
Commercial Bank PLC,6.878358,79.875979,Bank,Shop & Service,93,60
Commercial Bank,6.878077,79.877718,Bank,Shop & Service,244,70
Camera LK Store,6.877525,79.879277,Camera Store,Shop & Service,36,31
Thimothy Studio,6.878862,79.876100,Photography Lab,Shop & Service,5,4
Mugalan Road,6.875848,79.879556,Assisted Living,Residence,11,2
kirulapona,6.877158,79.878845,Bus Station,Travel & Transport,116,23
Cargills Food City Mawanella,6.874332,79.879545,Grocery Store,Shop & Service,9,7
Edmonton Housing Scheme,6.877597,79.876367,Residential Building (Apartment / Condo),Residence,55,16
Vajira Saloon,6.878091,79.877390,Salon / Barbershop,Shop & Service,150,75
Lalith Athulathmudali Playground,6.877062,79.878774,Soccer Field,Outdoors & Recreation,195,26
New Tissa Hotel,6.877653,79.878959,Fast Food Restaurant,Food,177,27
Base Line Junction,6.878915,79.879813,Road,Travel & Transport,55,12
Perera & Sons Kirulapana,6.878700,79.876039,Café,Food,12,10
Vajira Salon,6.878133,79.877428,Salon / Barbershop,Shop & Service,35,16
Food Waves,6.878827,79.889542,Indian Restaurant,Food,621,263
Poorwarama Rd Nugegoda,6.874921,79.887014,Road,Travel & Transport,65,11
Suvika Fertility Centre,6.879434,79.887004,Doctor's Office,Professional & Other Places,60,26
Kandawatte Road,6.874942,79.887140,Road,Travel & Transport,234,30
Thiru Murugan Foodwaves,6.878781,79.889584,Indian Restaurant,Food,5,3
Mr Mint Shoe And Key Repair,6.874845,79.883760,Miscellaneous Shop,Shop & Service,58,16
Muslim Aid Sri Lanka Head Office,6.881161,79.887036,Office,Professional & Other Places,5,3
UWU Nugegoda Office,6.877386,79.886746,College Administrative Building,College & University,14,7
"Badminton Courts, Kirulapone",6.876987,79.884192,Tennis Court,Outdoors & Recreation,50,24
Odel Wearhouse,6.877072,79.885198,Clothing Store,Shop & Service,66,26
kandewatte residencies,6.877034,79.886620,Residential Building (Apartment / Condo),Residence,271,13
Dialog Service Centre Nugegoda,6.873748,79.885603,Building,Professional & Other Places,15,15
The Lover,6.875099,79.885816,Jewelry Store,Shop & Service,84,27
De Silva Motor Engineers (Pvt) Ltd,6.873857,79.887670,Automotive Shop,Shop & Service,21,17
#50 - HIROSH TRAZOR Photography,6.877640,79.887659,Photography Studio,Shop & Service,190,11
Kandawahtha Palace,6.875027,79.887238,Building,Professional & Other Places,2,2
Shalini Siriwardena Salon,6.877560,79.887533,Salon / Barbershop,Shop & Service,22,10
Tennis Court,6.881269,79.886383,College Tennis Court,College & University,4,4
Cock Bat,6.880288,79.885111,Cocktail Bar,Nightlife Spot,2,2
Brew Restaurant,6.881168,79.886407,Brewery,Nightlife Spot,9,5
Sea Food Restaurant,6.881158,79.886412,Seafood Restaurant,Food,9,7
Dump,6.881051,79.886462,Dumpling Restaurant,Food,13,5
Hameedia,6.880454,79.886084,Men's Store,Shop & Service,4,3
Uva wellassa university Nugegoda hostal,6.875644,79.886631,Building,Professional & Other Places,8,2
Aurora Systems,6.873922,79.885315,Tech Startup,Professional & Other Places,95,12
Lola,6.880238,79.885094,Flower Shop,Shop & Service,3,3
Lukumotov,6.880238,79.885094,Fair,Professional & Other Places,2,2
Golden Arc Apartments,6.877640,79.887639,Residential Building (Apartment / Condo),Residence,54,6
173 Bus Holt,6.874883,79.887014,Bus Station,Travel & Transport,16,4
Car Checks (Pvt) Ltd,6.873850,79.887479,Automotive Shop,Shop & Service,6,3
Power World Nugegoda,6.874790,79.896065,Gym,Outdoors & Recreation,884,107
Keells Super,6.875567,79.894286,Supermarket,Shop & Service,804,254
1st Cross Street,6.878629,79.898184,Road,Travel & Transport,24,5
Jayamangala Mawatha,6.874990,79.897194,Road,Travel & Transport,826,11
"Pagoda Road, Nugegoda",6.878390,79.894176,Road,Travel & Transport,265,43
The Chopping Block,6.875436,79.894428,Salon / Barbershop,Shop & Service,143,60
Sanhinda Swimming Pool,6.875186,79.895959,Pool,Outdoors & Recreation,21,7
ShipXpress Technology Center,6.876260,79.893722,Office,Professional & Other Places,37,2
Juice Me Juice & Smoothie Bar,6.874768,79.895904,Juice Bar,Food,306,95
Stanley Thilakaratne Mawatha,6.875245,79.897391,Road,Travel & Transport,206,16
Sanhinda Tourist Inn,6.877288,79.896645,Building,Professional & Other Places,2,2
Sanhinda Leisure World,6.874841,79.896035,Theme Park,Arts & Entertainment,334,113
Sanhinda Badminton Court,6.875312,79.895979,Athletics & Sports,Outdoors & Recreation,90,18
Pixel Games Cafe,6.874981,79.895969,Arcade,Arts & Entertainment,8,3
Health Guard Pharmacy,6.874810,79.897178,Pharmacy,Shop & Service,44,21
Dewala Road,6.876853,79.894772,Road,Travel & Transport,152,41
Salon ck,6.874807,79.895887,Salon / Barbershop,Shop & Service,42,19
"Car Wash - 136A, Stanley Tilakaratne Mw.",6.875409,79.894406,Car Wash,Shop & Service,11,4
ShipXpress Inc.,6.874859,79.895882,Office,Professional & Other Places,410,21
Spell Bounds,6.878203,79.893870,Clothing Store,Shop & Service,15,12
Chopping Block,6.875405,79.894406,Salon / Barbershop,Shop & Service,17,5
Hameedias,6.878341,79.894395,Men's Store,Shop & Service,40,30
Sanhinda,6.875105,79.896702,Bar,Nightlife Spot,50,35
Grandma Hindle's Residence,6.878170,79.898282,History Museum,Arts & Entertainment,45,3
Pioneer House,6.876904,79.893886,Office,Professional & Other Places,37,3
malay restaurant,6.878694,79.894433,Malay Restaurant,Food,7,7
Pure Nail Spa,6.877924,79.893482,Nail Salon,Shop & Service,3,3
Highway Grill,6.876862,79.899244,Burger Joint,Food,6,4
Jubilee Post,6.875974,79.900354,General Travel,Travel & Transport,1287,240
Ekwatta Road,6.876619,79.902628,Road,Travel & Transport,174,4
Laugfs Sun Up,6.876868,79.902180,Convenience Store,Shop & Service,365,106
New City Food,6.875969,79.900731,Fast Food Restaurant,Food,25,8
Jade,6.876727,79.900660,Asian Restaurant,Food,249,112
Se-Ar Restaurant,6.878859,79.900110,Chinese Restaurant,Food,22,14
Jade Resturent,6.876732,79.900567,Chinese Restaurant,Food,42,30
Lada Trade Centre,6.875415,79.901409,Gift Shop,Shop & Service,39,14
ITRC - University of Sri Jayewardenepura,6.878247,79.904782,College Technology Building,College & University,14,7
HNB,6.876191,79.900398,Bank,Shop & Service,40,29
Nelum Koley Bath,6.877944,79.900168,Restaurant,Food,43,18
Jubilee Post Junction,6.876228,79.900614,Road,Travel & Transport,414,50
Pethum Salon,6.876180,79.900944,Salon / Barbershop,Shop & Service,23,10
Sandalla Restaurant & Bar,6.875492,79.901102,Asian Restaurant,Food,6,5
Spinneys Restaurant,6.875180,79.901305,Fast Food Restaurant,Food,118,46
The Nanobotz,6.875391,79.901256,Business Center,Professional & Other Places,3,2
Millenium Book Shop,6.876564,79.900657,Bookstore,Shop & Service,71,22
Kanaththa Road,6.874888,79.905913,Road,Travel & Transport,12,7
Fly Adds,6.877010,79.901540,Office,Professional & Other Places,111,7
Green Cross Health Centre,6.877136,79.900447,Doctor's Office,Professional & Other Places,55,15
city foods,6.876093,79.900810,Fast Food Restaurant,Food,37,16
Miracle Hands,6.877985,79.903700,College Academic Building,College & University,14,3
Auto Care International,6.877834,79.899999,Automotive Shop,Shop & Service,15,11
Don Carlos,6.878740,79.900830,Furniture / Home Store,Shop & Service,10,9
Kandygs,6.876031,79.900720,Clothing Store,Shop & Service,8,5
Latitude 26,6.879863,79.909429,Housing Development,Residence,15,2
Anura Mawatha,6.873170,79.916709,Road,Travel & Transport,158,2
Wish Bakers,6.880966,79.918137,Food & Drink Shop,Shop & Service,3,3
Vijithaaramaya,6.873976,79.912735,Temple,Professional & Other Places,2,2
Havi Nature Resort,6.878734,79.919650,Chinese Restaurant,Food,87,47
Brilliance Residencies,6.878596,79.915726,Residential Building (Apartment / Condo),Residence,26,3
The Gym,6.876450,79.927324,Gym,Outdoors & Recreation,26,4
Madiwela,6.878793,79.921383,General Travel,Travel & Transport,949,215
Gills Cafe,6.875820,79.927000,Fast Food Restaurant,Food,9,8
Api Wenuwen Api Food Outlet,6.876741,79.928306,Café,Food,253,138
Cafe Spinner,6.877438,79.925662,Coffee Shop,Food,37,25
Markrin Resturent & Bakers,6.878081,79.924383,Fast Food Restaurant,Food,29,20
Parliament Exercise track 2,6.877454,79.927979,Track,Outdoors & Recreation,165,63
Madiwela Juntion,6.878813,79.921727,Bus Line,Travel & Transport,40,24
Carepoint,6.876523,79.928865,Car Wash,Shop & Service,269,103
Mahanama Paint Center,6.875379,79.920087,Hardware Store,Shop & Service,3,3
Sri Jayawardhanapura jogging track,6.876619,79.928198,Track,Outdoors & Recreation,99,44
The Mom's Wash,6.879250,79.920174,Laundry Service,Shop & Service,17,2
japan friendship,6.876834,79.928455,Dog Run,Outdoors & Recreation,6,5
Japan Sri Lanka Friendship Road - Walkway,6.878895,79.927903,Road,Travel & Transport,1023,289
Keels Super,6.874774,79.934217,Supermarket,Shop & Service,1276,358
Osmium,6.876108,79.935439,Office,Professional & Other Places,533,11
Lifetime Fitness,6.877166,79.935133,Gym,Outdoors & Recreation,792,41
Hemas Hospital,6.878717,79.935177,Hospital,Professional & Other Places,799,320
Odel - Capital Mall,6.875028,79.934270,Department Store,Shop & Service,34,16
Seven Eleven Restaurant - Capital Mall,6.874898,79.934095,Café,Food,328,143
City of London,6.875105,79.934532,Music Venue,Arts & Entertainment,9,4
Perera & Sons,6.877929,79.935264,Bakery,Food,55,39
Sanora 3rd Floor Cafe,6.879905,79.934160,Restaurant,Food,281,118
Chamathkara Flora,6.876187,79.937445,Flower Shop,Shop & Service,10,6
Pizza Hut,6.874932,79.934035,Pizza Place,Food,337,171
InDooSe,6.875262,79.933942,Indian Restaurant,Food,23,12
Alumka Food Cabin,6.877618,79.935237,Food Court,Food,315,107
Kidz World,6.874673,79.933597,Toy / Game Store,Shop & Service,62,23
Sampath Bank,6.877194,79.935259,Bank,Shop & Service,36,7
Healthguard Thalawathugoda,6.874707,79.933428,Pharmacy,Shop & Service,82,25
Commercial Bank Thalawathugoda,6.876074,79.934903,Bank,Shop & Service,52,37
Thalawathugoda Post Office,6.877545,79.935226,Road,Travel & Transport,45,25
Sanora Reception Hall,6.879876,79.934231,Event Space,Professional & Other Places,85,53
Sampath Bank,6.877517,79.935237,Bank,Shop & Service,195,44
Grand Monarch,6.871924,79.938395,Event Space,Professional & Other Places,863,549
Austasia Sport Club,6.875119,79.940969,Gym,Outdoors & Recreation,967,262
Podium Sports Pub,6.875067,79.940665,Sports Bar,Nightlife Spot,322,80
Cargills Food City,6.873463,79.937822,Convenience Store,Shop & Service,297,102
Medical Clinic - Dr.rasika Amarakoon,6.871058,79.939073,Doctor's Office,Professional & Other Places,37,7
Pathmaperuma Muthugala & co,6.873477,79.937581,Office,Professional & Other Places,17,2
Isuru Enterprises Litro Gas Outlet,6.873621,79.937450,Gas Station,Shop & Service,16,7
Royal Watch Centre,6.876093,79.935603,Watch Shop,Shop & Service,2,2
Kingsbury Phamacy,6.875239,79.936122,Pharmacy,Shop & Service,2,2
Ivy Park Community Park,6.877314,79.940182,Park,Outdoors & Recreation,87,16
Singer Mega,6.873562,79.937445,Department Store,Shop & Service,6,3
Austasia Sport Complex,6.875052,79.940980,Gym Pool,Outdoors & Recreation,258,52
Royal Fitness Center,6.876239,79.935011,Gym / Fitness Center,Outdoors & Recreation,277,32
Avishka Food Cafe,6.874471,79.937052,Asian Restaurant,Food,41,24
NSB,6.874245,79.936849,Bank,Shop & Service,10,5
HNB Thalawatugoda,6.875566,79.935925,Office,Professional & Other Places,53,28
Boc Thalawathugoda,6.875313,79.936035,Bank,Shop & Service,23,11
"Scary Looking House, NOT ANYMORE",6.879055,79.954020,Art Gallery,Arts & Entertainment,2,2
Kande Purana Sri Maha Viharaya,6.875451,79.979823,Buddhist Temple,Professional & Other Places,4,4
Keells Super,6.877747,79.989102,Supermarket,Shop & Service,161,47
Athurugiriya Junction,6.877217,79.990206,General Travel,Travel & Transport,269,114
Perera & Sons,6.877758,79.989075,Bakery,Food,231,68
Arpico Showroom,6.878436,79.988349,Supermarket,Shop & Service,11,8
Cargills Food City,6.879058,79.986688,Supermarket,Shop & Service,286,66
Machan Athurugiriya,6.879084,79.986360,Bar,Nightlife Spot,5,3
Bank of Ceylon,6.877558,79.989758,Bank,Shop & Service,13,6
Sampath Bank,6.878053,79.988618,Bank,Shop & Service,60,20
Commercial bank,6.876685,79.990681,Building,Professional & Other Places,51,12
"St. Jude's Shrine, Indigolla",6.878279,80.013937,Church,Professional & Other Places,13,13
Informatics Institute of Technology,6.865131,79.859828,University,College & University,14407,441
IIT - Common Rom,6.865054,79.859813,Student Center,College & University,78,9
Yaal Restaurant,6.869771,79.858670,Sri Lankan Restaurant,Food,620,373
Sumanadisi Bakers,6.869094,79.858763,Bakery,Food,121,42
Arpico,6.869337,79.862065,Supermarket,Shop & Service,1963,686
Shanmugas,6.864932,79.860316,Indian Restaurant,Food,859,467
Sumanadisi Bakers,6.865821,79.863224,Bakery,Food,293,125
IDM CC3,6.867515,79.862023,College Academic Building,College & University,120,20
Dr. Poopalasingham's Clinic,6.867443,79.861848,Doctor's Office,Professional & Other Places,9,5
Metro Pharmacy,6.868355,79.860092,Distribution Center,Professional & Other Places,10,4
IIT OLA,6.865445,79.859775,College Classroom,College & University,9,7
Royal Biriyani & BBQ,6.866490,79.859365,Asian Restaurant,Food,186,92
IIT - 5LB,6.865275,79.859917,College Classroom,College & University,47,15
Ceylinco VIP,6.865519,79.862984,Office,Professional & Other Places,10,8
Fair View Hotel Colombo,6.865678,79.861320,Hotel,Travel & Transport,16,9
Hotel Rolex,6.868314,79.862194,Restaurant,Food,470,110
Omega inn-Spice and Ice,6.869286,79.862340,Bakery,Food,218,81
Ramakrishna Sarada Mission,6.865932,79.862023,Building,Professional & Other Places,139,46
Visakha Pillayar Kovil,6.869116,79.858768,Temple,Professional & Other Places,187,17
Spice and Ice Family Resturant,6.868591,79.861547,Restaurant,Food,130,42
MB Yaal restaurant,6.869908,79.858655,Restaurant,Food,54,40
Grace Evangelical Church,6.868540,79.860590,Church,Professional & Other Places,24,6
Hamsika Hotel,6.868529,79.862821,Diner,Food,54,15
Auto Care Center (Waxpol Auto Spa),6.868097,79.859135,Car Wash,Shop & Service,80,32
Vivekananda road,6.868858,79.859955,Road,Travel & Transport,92,3
Rajasinghe Rd,6.868376,79.859797,Road,Travel & Transport,22,3
LAFALA Hotal,6.867895,79.860453,Building,Professional & Other Places,41,28
Saranankara junction,6.868730,79.866764,Other Great Outdoors,Outdoors & Recreation,302,61
Hathbodiya Raja Maha Viharaya,6.865279,79.869991,Buddhist Temple,Professional & Other Places,16,2
Bandaranayaka Mawatha,6.869163,79.865862,Road,Travel & Transport,187,21
pallu wellawatte,6.868118,79.868640,Women's Store,Shop & Service,10,9
Bhatiya Mawatha,6.868508,79.868515,Road,Travel & Transport,692,44
Saranankara Grounds,6.864939,79.866743,Playground,Outdoors & Recreation,344,80
Golden Palace,6.870537,79.867530,Chinese Restaurant,Food,6,6
Auto Park,6.864815,79.869827,Automotive Shop,Shop & Service,85,36
Hathbodhiya Road,6.866264,79.868520,Road,Travel & Transport,31,7
Anjaneyar Temple,6.867669,79.866234,Temple,Professional & Other Places,25,20
lotus grove,6.867740,79.870795,Pool,Outdoors & Recreation,9,6
Sumanadisi Bakery,6.869200,79.866584,Breakfast Spot,Food,267,48
Power World Fitness Centers,6.866825,79.869225,Gym,Outdoors & Recreation,181,56
Top Cool Services (Auto AC),6.864467,79.869455,Gas Station,Shop & Service,20,11
Mipleleaf Group Gym,6.864482,79.868618,Gym,Outdoors & Recreation,39,15
WONDER Bakery,6.865716,79.866898,Bakery,Food,9,6
Teen Girl,6.869788,79.868613,Comic Shop,Shop & Service,7,5
Saranankara Road,6.865073,79.868520,Road,Travel & Transport,22,16
raj grocery,6.868431,79.868767,Convenience Store,Shop & Service,107,7
Lahiru Studio,6.864773,79.869980,Photography Lab,Shop & Service,8,4
Hogwarts School For Witchcraft & Wizardry,6.866825,79.867426,University,College & University,13,3
Hotel Rolanka,6.866774,79.869094,Residential Building (Apartment / Condo),Residence,8,4
Sumanadisi,6.868711,79.869116,Bakery,Food,32,13
Padmasiri Studio,6.867795,79.870478,General Entertainment,Arts & Entertainment,6,6
Mahiboadiya,6.866740,79.869148,General Entertainment,Arts & Entertainment,280,18
uniqqque mobiles,6.868538,79.866781,Mobile Phone Shop,Shop & Service,11,5
R & T Vehicle Valuation Centre,6.864478,79.869493,Automotive Shop,Shop & Service,4,4
LAYOUTindex,6.868220,79.870600,Office,Professional & Other Places,8,2
